Cust_No,avg_order_size,avg_order_freq,crossbuy,multichannel,per_sale,tenure,return_rate,married,own_home,household_size,loyalty_card,income,age,avg_mktg_cnt,zip_code,segment
1660,49.13039216,3.642857143,5,2,0.117647059,16,0.295232774,0,1,5,0,135,41,25.625,22314,2
1661,49.81470588,0.653846154,3,2,0.1875,40,0.047233867,1,0,2,0,75,26,4.675,19010,1
1662,32.81911765,1.888888889,4,1,0.157894737,18,0.509790743,0,1,1,1,170,99,8.111111111,20815,3
1663,59.0,0.090909091,1,1,0.0,15,0.0,0,0,1,1,35,21,1.133333333,20832,2
1664,22.74074074,3.857142857,5,2,0.16,20,0.392508143,0,1,5,1,70,21,13.15,22101,3
1665,33.5,0.473684211,3,1,0.0,9,0.0,1,1,1,1,45,54,17.55555556,8690,3
1666,23.96666667,2.55,4,2,0.275862069,40,0.362758734,1,0,5,1,110,22,8.5,8318,1
1667,23.91018519,2.454545455,5,2,0.052631579,26,0.419161213,1,1,5,1,35,52,2.615384615,20906,1
1668,41.0,0.142857143,1,1,0.0,3,0.0,1,0,1,0,145,79,8.333333333,19446,2
1669,47.4,0.454545455,2,2,0.0,3,0.493670886,0,0,3,1,35,21,15.66666667,21774,2
1670,25.4375,0.888888889,3,1,0.333333333,21,0.0,1,1,1,0,50,87,4.380952381,22192,1
1671,26.0,0.428571429,1,1,0.0,2,0.5,0,1,1,1,65,82,16.5,8012,3
1672,34.125,0.285714286,2,2,0.0,21,0.0,1,1,1,1,65,21,7.761904762,21228,1
1673,30.63928571,0.451612903,2,2,0.0,26,0.177176827,1,1,2,0,90,23,1.038461538,8057,1
1674,33.73425926,3.375,7,3,0.101265823,40,0.336919825,1,0,1,1,50,21,11.1,7728,1
1675,24.08333333,1.5,1,1,0.0,3,0.0,0,0,2,0,160,83,12.66666667,8077,3
1676,19.4,0.384615385,2,1,0.25,9,1.432989691,0,1,2,0,140,33,7.111111111,8731,3
1677,29.68017241,2.0,4,1,0.032258065,31,0.394144471,1,0,1,1,155,50,2.483870968,19002,1
1678,19.64583333,1.2,2,1,0.0,15,0.083775186,0,1,3,1,135,22,8.666666667,19010,3
1679,43.6,0.294117647,1,2,0.0,6,0.133027523,0,0,3,0,175,56,5.666666667,8003,2
1680,34.0,1.166666667,3,2,0.0,4,0.855042017,0,1,4,1,35,21,16.75,22152,3
1681,30.8,0.588235294,3,2,0.0,9,0.0,0,1,1,1,65,32,6.777777778,8550,3
1682,23.9359375,1.6,4,2,0.043478261,11,0.218029898,0,1,1,1,35,50,18.45454545,19067,3
1683,57.66,0.416666667,5,2,0.0,13,0.0,0,0,3,1,110,64,2.076923077,21784,2
1684,12.83333333,0.857142857,2,1,0.5,19,0.0,0,1,6,1,35,67,2.157894737,22044,3
1685,44.5,0.375,1,1,0.0,3,0.0,0,0,1,1,100,44,16.66666667,21136,2
1686,27.68157895,1.727272727,4,2,0.214285714,32,0.128339196,1,0,3,1,165,21,5.0625,22304,1
1687,35.375,0.32,1,1,0.0,22,0.0,1,0,6,0,110,21,4.545454545,21158,1
1688,38.80192308,1.625,3,2,0.318181818,40,0.131833276,0,1,1,1,35,55,5.175,22015,1
1689,13.77916667,0.857142857,2,1,0.666666667,40,1.01602661,1,1,1,0,160,21,3.675,20171,1
1690,21.34230769,0.52,4,2,0.090909091,20,0.086502072,0,1,1,1,50,43,17.6,20904,3
1691,36.1875,0.533333333,3,2,0.0,13,0.0,0,1,2,0,175,21,6.076923077,19446,3
1692,46.0,0.166666667,1,1,0.0,1,0.0,1,0,1,0,35,66,9.0,20910,2
1693,89.0,1.0,1,1,0.0,2,0.0,0,1,1,1,45,21,4.0,21784,5
1694,16.0,0.2,1,1,0.0,7,0.0,0,1,3,1,45,21,8.0,18901,3
1695,43.12631579,1.266666667,5,2,0.375,25,0.072003905,1,1,3,1,155,21,8.28,22124,1
1696,29.5,0.111111111,1,1,0.0,1,0.0,0,1,1,0,60,66,30.0,21702,6
1697,10.8,0.714285714,1,1,0.0,1,0.0,0,0,1,0,130,80,50.0,21146,6
1698,41.05789474,8.866666667,6,2,0.184782609,35,0.121312286,1,0,5,1,130,79,11.68571429,19135,1
1699,36.48709302,9.052631579,6,2,0.1796875,36,0.111380577,1,1,1,1,95,21,10.27777778,22030,1
1700,47.0,2.0,1,1,0.0,2,0.0,0,0,1,0,35,64,0.5,19083,2
1701,30.47727273,0.846153846,2,2,0.083333333,32,0.170022371,1,0,5,1,150,71,6.25,20817,1
1702,18.54285714,0.333333333,1,2,0.666666667,40,0.200308166,1,0,1,0,150,21,2.325,20002,1
1703,24.68,1.25,2,2,0.4,12,0.0,1,1,8,0,135,21,1.5,19038,3
1704,29.0,0.083333333,1,1,0.0,12,0.0,0,1,1,1,35,71,6.333333333,8053,3
1705,64.34875,1.428571429,4,3,0.135135135,38,0.016317333,0,0,4,1,80,21,9.789473684,8742,2
1706,25.13417722,4.9375,4,3,0.234042553,15,0.387943191,0,1,1,0,40,21,19.2,21210,3
1707,29.88928571,1.166666667,2,2,0.090909091,11,0.258095352,0,1,8,1,110,58,6.181818182,8873,3
1708,54.43888889,2.25,3,2,0.125,3,0.161240943,0,0,1,1,35,87,21.33333333,19006,2
1709,23.87077922,19.25,5,3,0.076923077,12,0.331995865,0,0,5,0,85,48,27.58333333,20007,6
1710,49.0,0.2,1,1,0.0,4,0.0,0,0,2,1,35,65,4.5,20110,2
1711,33.46319444,7.2,6,2,0.084745763,5,0.08384004,1,1,8,0,50,21,36.6,20815,6
1712,17.45384615,0.464285714,4,2,0.545454546,40,0.26421331,0,1,1,1,170,67,3.3,19002,1
1713,34.91666667,0.166666667,1,1,0.0,8,0.525059666,1,1,5,0,65,52,4.75,20191,3
1714,46.40625,0.888888889,3,3,0.0,16,0.052525253,0,0,2,0,35,21,14.5625,8050,2
1715,19.09090909,0.5,4,1,0.0,4,0.219047619,0,1,1,1,35,79,34.75,21093,6
1716,34.33333333,0.461538462,1,1,0.0,12,0.286407767,1,0,7,0,55,36,5.0,20744,3
1717,40.82916667,0.52173913,3,1,0.1,23,0.0,1,1,3,1,105,42,7.652173913,8021,1
1718,25.75789474,3.8,3,2,0.066666667,7,0.0,1,0,4,1,130,21,10.57142857,8759,3
1719,37.20555556,1.8,2,3,0.375,15,0.265790653,0,0,1,0,120,21,2.866666667,21286,2
1720,89.0,0.6,1,2,0.0,6,0.0,0,0,4,0,125,21,4.0,20879,5
1721,292.6666667,0.428571429,2,1,0.0,7,0.0,0,0,1,0,150,54,22.85714286,20882,4
1722,52.33333333,0.428571429,2,1,0.0,7,0.0,1,0,5,1,35,65,4.714285714,8071,2
1723,30.2,2.0,2,2,0.3,18,0.196310312,0,1,4,1,105,41,2.0,22180,3
1724,24.903125,1.230769231,4,2,0.090909091,17,0.115447359,0,0,1,1,55,34,11.05882353,21029,3
1725,25.56818182,1.294117647,2,2,0.0,16,0.192,0,1,1,1,35,37,5.25,20148,3
1726,28.25,0.571428571,3,1,0.0,3,0.336283186,1,0,8,1,35,80,36.33333333,21236,6
1727,33.53557692,5.777777778,6,2,0.131578947,5,0.013762652,0,0,1,1,75,21,58.6,21074,6
1728,44.5,0.08,1,1,0.0,7,0.0,0,1,1,1,35,21,1.428571429,21146,2
1729,13.0,0.117647059,1,1,0.0,9,1.0,0,1,1,0,35,43,2.111111111,21015,3
1730,18.9265625,8.533333333,4,2,0.25,40,0.654709816,1,1,3,1,50,73,9.275,8619,1
1731,39.16129032,1.9375,4,2,0.0,13,0.017298188,1,0,1,1,35,76,14.76923077,8060,2
1732,15.10406977,4.095238095,3,2,0.057142857,28,1.067015667,1,1,1,0,85,36,7.785714286,21401,1
1733,24.0,0.083333333,1,1,0.0,5,0.0,0,1,1,1,35,37,4.4,21117,3
1734,76.29166667,0.75,3,1,0.0,1,0.422719825,0,0,3,0,35,78,183.0,22307,0
1735,49.21309524,1.448275862,3,1,0.0,5,0.63085706,0,0,1,1,120,60,61.4,21212,6
1736,23.66891892,1.37037037,4,1,0.0,21,0.235226948,0,1,1,1,70,75,11.80952381,20715,3
1737,34.4875,0.307692308,2,1,0.0,12,0.180862631,1,1,1,1,170,70,2.583333333,21042,3
1738,9.9,0.333333333,1,1,0.0,1,0.0,1,1,4,1,155,51,25.0,20912,3
1739,44.475,0.083333333,2,2,0.5,13,0.0,0,0,1,0,35,21,5.230769231,22901,2
1740,36.16666667,0.2,1,1,0.0,12,0.456221198,0,0,1,1,120,21,5.416666667,8244,3
1741,10.66666667,0.115384615,1,1,0.0,7,1.0,1,1,8,1,35,67,4.571428571,8033,3
1742,41.5,0.25,1,1,0.0,7,0.522088353,1,0,1,0,35,21,7.285714286,7726,2
1743,44.0,0.333333333,1,1,0.0,3,0.0,1,0,2,1,75,21,2.666666667,8012,2
1744,18.83333333,0.428571429,2,1,0.0,7,0.0,1,1,1,0,115,37,5.142857143,19446,3
1745,22.5,0.076923077,1,1,0.0,26,0.0,1,0,1,0,35,21,2.807692308,8873,1
1746,18.71428571,0.875,2,1,0.0,8,0.0,0,1,8,1,100,52,2.625,8757,3
1747,35.69285714,2.470588235,7,2,0.033333333,19,0.146321126,1,0,1,1,35,21,24.63157895,19128,6
1748,19.5,0.333333333,1,1,0.0,6,0.0,1,1,1,0,50,67,3.333333333,20170,3
1749,32.83333333,1.5,1,1,0.0,2,0.0,1,1,1,1,90,86,8.5,21227,3
1750,39.0,0.055555556,1,1,0.0,10,0.0,0,0,3,0,120,21,10.1,21774,2
1751,49.075,2.0,3,1,0.230769231,8,0.355408389,1,0,1,0,80,61,19.25,20110,2
1752,15.1875,1.142857143,2,1,0.333333333,25,0.325102881,1,0,1,0,45,21,2.44,21042,1
1753,37.0358209,2.09375,5,1,0.038461539,25,0.035866849,1,0,4,1,35,21,14.76,20878,1
1754,43.56428571,0.35,3,1,0.0,4,0.0,0,0,3,1,120,40,23.5,8759,2
1755,9.875,0.235294118,1,1,0.0,3,0.0,1,1,4,1,35,33,27.33333333,19002,3
1756,34.70714286,3.5,2,2,0.333333333,8,0.181107224,1,1,1,1,35,21,0.875,8055,3
1757,3.325,1.0,1,1,1.0,11,0.0,1,1,1,0,55,21,1.272727273,20882,3
1758,25.75,0.125,2,1,0.0,9,0.0,0,1,1,1,55,21,4.888888889,19119,3
1759,37.58333333,0.315789474,2,1,0.166666667,32,0.0,1,0,3,1,150,21,4.09375,22192,1
1760,32.62705882,4.722222222,5,2,0.057142857,19,0.05444777,0,1,1,1,45,21,20.10526316,19083,3
1761,49.5,0.5,1,1,0.0,3,0.0,0,0,7,1,70,28,4.0,21702,2
1762,31.5,0.333333333,1,1,0.0,5,0.0,1,1,1,1,95,36,4.8,21212,3
1763,18.78214286,2.8,4,1,0.125,6,0.0,0,1,5,0,35,69,9.5,19119,3
1764,27.9962963,1.5,3,2,0.25,40,0.0,1,0,1,0,35,21,4.925,20854,1
1765,35.46790124,3.375,5,1,0.051724138,20,0.225033938,1,0,5,1,35,21,14.6,21212,1
1766,45.9,0.714285714,4,3,0.0,2,0.0,1,0,5,1,65,46,37.5,22039,6
1767,59.5,0.15,2,1,0.0,7,0.0,0,0,4,0,95,39,8.714285714,21228,2
1768,38.67,0.416666667,3,2,0.0,8,0.0,0,0,6,1,35,52,11.75,21794,2
1769,38.84210526,0.612903226,4,1,0.0,11,0.0,1,1,3,1,125,26,23.54545455,22903,6
1770,36.55833333,6.75,5,2,0.32,29,0.0,1,1,2,0,95,77,5.034482759,8527,1
1771,25.43657143,3.888888889,4,3,0.071428571,8,0.125746956,0,1,1,0,35,38,20.75,20176,3
1772,56.70096154,3.25,5,3,0.0,3,0.0,0,0,6,1,115,51,107.0,20165,0
1773,9.0,0.08,1,1,0.0,11,0.0,1,1,7,1,35,34,3.0,22192,3
1774,36.78947368,0.76,3,2,0.0,19,0.0,0,1,5,1,35,67,3.947368421,8402,1
1775,32.5,0.285714286,1,1,0.0,5,0.0,1,1,1,1,115,21,9.2,22207,3
1776,7.8,0.555555556,1,1,0.0,5,0.0,1,1,4,1,125,25,4.8,20110,3
1777,26.88888889,0.473684211,2,2,0.0,1,0.0,1,0,3,1,50,21,103.0,22124,0
1778,13.375,4.0,1,1,0.0,2,0.336448598,0,1,8,0,105,21,13.5,19149,3
1779,32.89285714,0.304347826,3,2,0.285714286,40,0.0,1,0,1,1,130,21,3.275,19002,1
1780,54.0,0.25,1,2,0.0,8,0.0,1,0,3,1,140,25,2.375,23185,2
1781,13.0,0.3,1,1,0.0,2,0.0,0,1,7,1,95,21,19.0,21286,3
1782,32.77647059,0.894736842,3,2,0.4375,40,0.088837042,1,0,1,1,90,21,1.375,22003,1
1783,25.11111111,0.45,2,3,0.2,37,0.066371681,1,0,1,1,40,28,2.621621622,22039,1
1784,21.9,3.142857143,5,2,0.0625,7,0.0,0,1,6,0,70,21,7.285714286,21122,3
1785,24.5,0.086956522,1,2,0.0,11,0.0,1,1,1,1,45,31,5.454545455,20818,3
1786,37.16666667,0.272727273,3,1,0.0,17,0.0,0,0,1,1,45,21,2.588235294,21401,2
1787,54.028125,0.888888889,3,2,0.076923077,13,0.217479322,0,0,1,0,90,21,15.92307692,21012,2
1788,17.125,0.4,2,2,0.0,7,0.0,0,1,8,0,35,46,3.0,21784,3
1789,59.33333333,0.272727273,2,1,0.0,6,0.0,1,0,1,1,120,62,7.5,20165,2
1790,37.75,0.25,1,2,0.0,5,0.0,0,0,1,1,35,23,8.0,19087,2
1791,41.125,0.285714286,4,1,0.125,26,0.0,1,1,6,1,40,35,8.538461538,23185,1
1792,23.75,4.0,1,2,0.0,2,0.410526316,1,1,1,1,65,32,2.0,8098,3
1793,39.75,0.16,1,1,0.0,12,0.0,0,0,6,1,150,83,3.333333333,20007,2
1794,35.5975,3.333333333,2,1,0.0,6,0.0,0,1,1,0,35,86,14.0,20878,3
1795,21.73203125,5.818181818,5,1,0.292134832,40,0.3368983,0,0,1,1,65,22,11.875,21136,1
1796,22.5,0.333333333,1,1,0.0,7,0.0,1,1,1,0,40,21,2.142857143,19111,3
1797,34.868,1.515151515,5,2,0.058823529,17,0.29281863,1,0,8,0,45,51,20.05882353,23229,3
1798,24.79,0.416666667,1,2,0.25,11,0.290439693,1,1,7,1,35,21,3.454545455,21030,3
1799,17.1,0.625,2,2,0.0,4,0.0,1,0,1,1,60,56,13.0,8619,3
1800,26.75743243,3.363636364,4,2,0.020408163,23,0.073735512,1,0,1,1,45,78,7.869565217,21136,1
1801,36.43333333,1.5,2,1,0.0,5,0.539798719,0,0,2,1,75,21,18.4,20904,3
1802,46.30769231,0.764705882,4,3,0.0,10,0.235880399,0,1,1,1,65,27,9.9,8031,2
1803,17.91666667,0.333333333,1,1,0.0,19,0.0,0,1,1,0,35,21,6.631578947,20901,3
1804,27.46725664,5.65,7,3,0.051724138,7,0.239545074,1,0,1,1,35,75,68.0,22192,6
1805,54.0,0.130434783,1,1,0.0,20,0.0,0,0,1,0,85,21,1.95,20850,2
1806,17.44444444,1.125,2,2,0.0,3,0.0,1,1,1,1,160,37,24.33333333,22407,3
1807,34.0,0.111111111,1,1,0.0,9,0.0,0,1,8,1,35,45,6.777777778,18901,3
1808,47.5952381,0.954545455,5,2,0.066666667,15,0.343171586,0,0,2,1,145,21,15.53333333,8050,2
1809,37.88333333,0.310344828,3,3,0.0,25,0.542601555,1,0,4,0,175,90,5.28,21212,1
1810,23.26,3.571428571,4,2,0.071428571,4,0.214015477,1,1,5,1,90,93,32.5,19067,6
1811,21.5,2.0,1,1,0.0,1,0.0,0,1,1,1,35,21,1.0,8090,3
1812,50.295,1.25,3,1,0.0,9,0.296252113,0,1,3,0,35,68,12.77777778,7728,2
1813,109.0,0.052631579,1,1,0.0,4,0.0,1,1,1,0,35,47,15.25,18940,5
1814,40.81818182,0.611111111,2,2,0.0,6,0.086859688,0,0,1,1,105,51,5.5,21044,2
1815,30.1,1.875,4,2,0.0,7,0.197120709,0,1,5,1,60,21,12.85714286,7728,3
1816,27.5,0.117647059,1,1,0.0,5,0.0,1,1,1,0,35,92,2.6,20187,3
1817,34.42307692,1.733333333,3,2,0.0,2,0.239106145,0,0,1,1,115,76,51.5,21158,6
1818,47.63181818,0.55,3,2,0.0,16,0.303368642,0,1,1,1,35,49,8.125,21014,2
1819,5.0,0.777777778,1,1,1.0,38,1.957142857,1,0,1,0,175,57,1.289473684,8050,1
1820,26.375,2.666666667,2,1,0.0,1,0.0,0,0,7,0,110,32,30.0,23229,6
1821,29.78,1.25,4,1,0.142857143,22,0.291470786,1,0,1,1,35,92,9.863636364,21014,1
1822,28.0,0.25,1,1,0.0,12,0.0,0,1,5,1,105,23,5.833333333,21701,3
1823,20.75520833,1.92,6,2,0.0,13,0.556587202,1,1,8,1,60,47,24.76923077,20015,3
1824,26.78571429,0.875,2,1,0.0,7,0.824,0,1,8,1,130,53,6.857142857,22180,3
1825,49.5,0.222222222,2,2,0.5,27,0.0,0,0,1,1,65,21,1.888888889,23233,2
1826,34.5,0.153846154,1,1,0.0,3,0.0,0,1,1,0,35,81,6.666666667,8753,3
1827,52.0,0.08,1,1,0.0,17,0.0,0,1,1,1,45,74,1.352941176,20816,2
1828,44.0,0.055555556,1,1,0.0,14,0.0,1,1,3,1,175,21,0.214285714,20744,2
1829,164.0,0.285714286,2,2,0.0,6,0.0,0,0,1,1,80,26,3.5,20854,5
1830,28.33333333,0.375,2,1,0.0,7,0.0,0,0,8,1,70,68,7.0,20832,3
1831,11.33333333,0.375,2,1,0.0,2,0.0,0,1,1,0,35,36,31.5,8755,6
1832,68.245,0.571428571,3,2,0.1,37,0.0,1,1,1,0,35,21,4.783783784,21012,2
1833,46.95454546,0.379310345,5,1,0.0,5,0.0,0,0,1,0,35,56,65.2,8619,6
1834,19.5,0.333333333,1,1,0.0,2,0.0,0,1,4,0,115,52,10.0,20815,3
1835,93.33333333,0.333333333,3,2,0.0,7,0.0,0,0,1,1,105,21,9.0,24060,5
1836,45.5,0.333333333,1,1,0.0,1,0.0,0,0,2,0,35,46,27.0,20008,6
1837,23.16,4.0,5,2,0.058823529,5,0.042098446,0,0,1,1,75,25,4.0,20171,3
1838,24.78113208,2.409090909,6,2,0.09375,15,0.335008375,1,1,8,1,35,21,20.26666667,21209,3
1839,49.0,0.047619048,1,1,0.0,16,0.0,1,0,5,1,85,74,1.625,8022,2
1840,22.57142857,0.583333333,2,2,0.0,4,0.0,1,1,8,1,155,21,17.25,22066,3
1841,10.0,0.074074074,1,1,0.0,2,0.0,0,0,8,0,35,84,7.5,21210,3
1842,41.33333333,0.5,2,2,0.0,4,0.0,0,0,1,1,85,89,12.0,22041,2
1843,23.33333333,0.166666667,1,1,0.0,12,0.0,0,1,1,1,35,69,2.25,19128,3
1844,29.38833333,3.529411765,6,2,0.119047619,21,0.056144729,1,1,6,1,35,63,16.80952381,19002,3
1845,24.97586207,0.935483871,4,3,0.235294118,40,0.09388375,1,0,2,1,75,29,5.175,22302,1
1846,40.86666667,0.625,4,1,0.25,40,0.08319739,1,1,1,1,175,59,2.25,22205,1
1847,19.75,0.2,1,1,0.0,8,0.0,1,1,1,0,35,73,1.375,19010,3
1848,24.95,0.052631579,1,1,1.0,40,0.0,1,1,1,0,35,21,0.05,19027,1
1849,16.5,0.1,2,1,0.0,16,0.606060606,0,0,1,1,90,37,1.8125,21042,3
1850,55.55555556,0.310344828,3,1,0.25,40,0.398,1,0,5,1,150,21,6.1,21403,1
1851,33.0,0.357142857,2,1,0.0,2,0.0,0,1,8,0,150,21,24.5,24060,6
1852,16.75,0.2,1,1,0.0,5,1.0,0,1,1,1,120,57,6.6,19152,3
1853,39.92894737,6.333333333,3,2,0.023255814,8,0.032513895,0,0,4,0,35,96,32.0,21117,6
1854,79.0,0.25,1,1,1.0,31,0.0,0,1,1,0,35,21,0.774193548,19067,2
1855,30.50694444,18.0,4,2,0.0,2,0.216662873,0,1,6,0,40,65,11.5,8055,3
1856,37.56333333,0.714285714,2,2,0.1,27,0.060342533,1,0,1,1,130,77,1.814814815,22306,1
1857,25.25,0.333333333,2,1,0.0,9,0.0,0,0,6,0,115,21,4.0,8723,3
1858,29.75,0.142857143,2,1,0.0,11,0.0,0,1,8,1,70,50,3.636363636,20740,3
1859,24.95,0.125,1,1,1.0,40,0.0,1,0,3,0,110,46,1.275,21029,1
1860,35.75,0.333333333,2,1,0.5,25,0.0,1,0,1,0,145,76,1.48,8056,1
1861,59.0,0.5,1,1,0.0,2,0.0,1,0,1,1,140,29,3.0,23185,2
1862,28.41785714,1.4,2,2,0.272727273,30,0.074148548,1,0,1,1,35,65,0.966666667,22151,1
1863,28.22222222,0.782608696,4,2,0.0,14,0.342519685,1,1,1,1,35,44,7.285714286,8873,3
1864,69.0,0.076923077,1,1,0.0,4,0.0,0,0,1,1,85,21,12.75,21784,2
1865,42.6,1.15,4,2,0.2,8,0.061236987,1,1,1,1,35,21,26.0,8226,6
1866,36.625,0.142857143,3,1,0.0,25,0.0,1,1,3,1,60,81,4.52,22601,1
1867,14.0,0.15,1,1,0.0,15,1.0,0,1,8,1,35,21,2.666666667,21158,3
1868,21.08333333,0.375,1,2,0.0,5,0.233201581,1,1,3,1,35,82,11.0,8043,3
1869,33.71891892,1.541666667,4,1,0.09375,20,0.028013787,0,1,1,1,35,28,15.1,21401,1
1870,49.5,0.2,1,1,0.0,7,0.0,0,0,3,1,45,21,9.571428571,8012,2
1871,37.50862069,2.071428571,5,3,0.190476191,23,0.150769938,1,0,5,1,90,69,2.043478261,22201,1
1872,52.66666667,0.166666667,1,1,0.0,15,0.373417722,1,0,1,0,35,21,0.533333333,21029,2
1873,40.70483871,1.291666667,5,1,0.258064516,29,0.0,1,1,1,1,45,64,1.931034483,22039,1
1874,60.33333333,1.153846154,3,2,0.0,14,0.309392265,1,0,4,1,35,67,9.285714286,21784,2
1875,18.0,0.041666667,1,1,0.0,13,0.0,0,1,8,0,35,21,1.307692308,19046,3
1876,19.5,0.5,1,1,0.0,3,0.0,0,1,4,1,120,52,5.333333333,19115,3
1877,25.0,0.0625,1,1,1.0,40,0.0,1,0,1,0,165,21,0.75,22193,1
1878,27.88333333,0.827586207,4,2,0.0,8,0.086670652,0,1,1,0,35,22,7.625,22003,3
1879,35.34772727,12.0,6,3,0.037383178,5,0.014788144,0,1,2,0,60,21,65.6,22046,6
1880,31.89189189,1.48,4,1,0.037037037,11,0.258050848,0,1,5,1,35,91,26.45454545,21204,6
1881,28.2,0.238095238,3,2,0.0,21,0.0,1,0,2,1,35,21,2.714285714,21218,1
1882,49.90757576,1.571428571,6,2,0.0,6,0.276571845,0,0,1,1,100,37,36.0,24060,6
1883,44.25,4.0,2,1,0.0,2,0.0,0,1,1,1,130,53,0.5,8234,2
1884,48.75,1.0,2,2,0.0,5,0.0,1,0,2,1,35,38,9.8,19154,2
1885,56.16666667,2.0,2,2,0.0,2,0.0,1,0,2,1,135,21,9.5,22193,2
1886,19.29833333,1.428571429,3,2,0.166666667,40,0.24095345,1,1,1,0,45,57,5.175,8088,1
1887,57.5,0.933333333,3,2,0.0,11,0.248447205,0,0,2,1,100,21,6.454545455,8035,2
1888,37.0,0.7,2,1,0.0,8,0.0,0,0,1,1,35,21,9.0,20115,2
1889,28.0625,0.888888889,2,1,0.2,40,0.0,1,1,3,1,110,49,3.95,21146,1
1890,13.56,1.0,1,2,0.8,23,0.0,1,0,4,1,100,22,1.260869565,19147,3
1891,15.21764706,2.428571429,4,2,0.071428571,3,0.077309625,1,1,1,1,90,21,3.666666667,20874,3
1892,66.621875,0.941176471,4,2,0.214285714,33,0.0,0,1,4,1,35,40,5.727272727,20187,2
1893,39.0,0.5,1,1,0.0,3,0.0,0,0,3,1,105,32,2.666666667,22192,2
1894,27.80487805,1.952380952,2,1,0.08,24,0.162280702,1,1,1,0,105,53,10.83333333,8540,1
1895,37.81153846,3.25,4,2,0.12195122,15,0.23309938,0,0,7,1,85,36,22.53333333,20850,6
1896,17.18181818,2.315789474,5,2,0.269230769,36,0.350529101,1,0,1,0,95,87,8.722222222,22153,1
1897,45.0,0.1,1,1,0.0,8,0.0,0,0,1,0,85,87,3.0,19038,2
1898,34.39615385,1.695652174,4,1,0.037037037,30,0.300793917,0,0,1,1,45,93,10.23333333,8816,1
1899,40.14745763,1.966666667,5,2,0.604166667,40,0.058681978,1,0,3,0,35,29,8.925,21061,1
1900,28.83333333,0.5,2,1,0.0,4,0.0,0,1,5,1,50,21,24.75,22911,6
1901,11.59090909,0.578947368,1,2,0.0,4,0.0,0,1,4,1,35,38,14.0,22032,3
1902,20.57,0.625,2,2,0.4,12,0.0,1,1,8,1,105,21,1.916666667,19038,3
1903,30.31818182,0.47826087,3,2,0.0,11,0.088455772,0,1,6,1,50,65,4.0,8004,3
1904,25.32777778,1.8,3,1,0.2,10,0.0,1,1,6,0,35,39,4.0,21701,3
1905,44.61,1.0,4,2,0.25,37,0.250168124,1,0,1,1,145,21,6.054054054,8054,1
1906,37.38662791,4.777777778,6,1,0.111111111,15,0.033869839,0,1,1,1,35,49,30.4,8540,6
1907,23.70972222,7.578947368,5,2,0.117647059,34,0.525686837,1,1,1,0,60,41,11.73529412,22205,1
1908,29.5,0.166666667,1,1,0.0,5,0.0,0,1,1,0,115,74,3.0,22407,3
1909,36.06818182,0.647058824,4,2,0.454545455,40,0.0,1,0,1,0,35,30,1.925,19038,1
1910,36.84615385,0.590909091,4,2,0.0,20,0.060542798,0,1,1,1,40,70,4.45,20176,1
1911,41.65,0.25,1,1,0.333333333,5,0.0,1,1,3,1,85,71,28.0,20854,6
1912,18.0,1.0,1,1,0.0,1,0.0,1,1,2,0,60,62,7.0,20155,3
1913,28.3784264,13.13333333,5,2,0.222222222,40,0.376170502,1,1,1,1,130,21,10.725,19087,1
1914,55.83333333,3.0,2,2,0.0,1,0.0,0,1,1,1,100,21,5.0,22304,2
1915,34.66666667,0.352941177,2,1,0.166666667,16,0.0,0,1,1,0,35,62,3.4375,20141,3
1916,14.18181818,1.833333333,4,3,0.0,4,0.0,0,1,4,1,85,76,6.5,8053,3
1917,27.87211539,2.736842105,2,2,0.121212121,31,0.367751061,1,0,1,0,175,42,8.096774194,8757,1
1918,8.25,1.066666667,2,2,0.0,9,1.227272727,0,1,4,1,35,21,4.555555556,8755,3
1919,39.26470588,1.0,4,1,0.076923077,22,0.346067416,0,0,3,1,150,30,8.045454545,7726,1
1920,27.40909091,0.916666667,2,2,0.0,12,0.145936982,0,1,8,1,45,60,5.5,20003,3
1921,23.6,0.25,2,1,0.0,15,0.13559322,1,1,1,1,135,75,2.866666667,8108,3
1922,25.14583333,0.6,3,2,0.666666667,40,0.042750621,1,0,1,0,145,21,6.325,22150,1
1923,32.84,1.25,3,1,0.052631579,16,0.300852619,0,1,1,1,90,89,8.4375,20912,3
1924,24.83333333,0.428571429,2,2,0.333333333,12,0.0,0,1,6,1,155,50,1.5,21204,3
1925,40.38,2.5,3,2,0.0,3,0.0,1,0,1,0,125,36,1.666666667,18901,2
1926,47.125,0.363636364,2,1,0.0,3,0.0,0,1,2,1,100,75,62.33333333,8527,6
1927,219.0,0.2,1,1,0.0,5,0.0,0,0,7,0,35,21,8.4,20015,5
1928,99.9,0.5,1,1,0.0,3,0.0,0,1,3,0,105,54,4.666666667,22204,5
1929,33.99444444,4.5,5,3,0.333333333,7,0.0,0,1,1,1,65,21,6.0,8109,3
1930,36.44509804,2.318181818,5,3,0.146341463,29,0.019368376,1,1,2,1,135,27,14.27586207,20816,1
1931,59.5,0.0625,1,1,0.0,16,0.0,1,1,5,1,60,25,2.4375,20148,2
1932,32.0,0.1,1,1,0.0,7,0.0,0,1,7,1,120,55,7.0,8031,3
1933,36.5,0.166666667,1,1,0.0,3,0.0,1,0,3,1,75,38,5.666666667,20147,3
