"customer_id","revenue","number_of_orders","recency_days","purchase","zip_code","recency_score_indep","frequency_score_indep","monetary_score_indep","rfm_score_indep","recency_score_seq","frequency_score_seq","monetary_score_seq","rfm_score_seq"
4702,39.5,1,179,0,19002,4,1,1,"411",4,1,2,"412"
4703,163,2,619,0,20723,1,2,3,"123",1,3,5,"135"
4704,120,6,142,0,8550,4,4,2,"442",4,3,1,"431"
4705,1361.85,36,96,1,20016,4,5,5,"455",4,5,4,"454"
4706,2216.05,85,67,0,22030,4,5,5,"455",4,5,5,"455"
4707,45,3,16,0,20171,5,3,1,"531",5,1,2,"512"
4708,332,5,239,0,8534,3,3,4,"334",3,3,5,"335"
4709,1682.2,38,37,1,20854,5,5,5,"555",5,5,3,"553"
4710,503,5,650,0,19027,1,3,4,"134",1,5,5,"155"
4711,359.7,13,11,1,19006,5,5,4,"554",5,3,3,"533"
4712,471.9,7,66,0,22101,4,4,4,"444",4,3,5,"435"
4713,20,1,55,0,20024,5,1,1,"511",5,1,1,"511"
4714,409,6,316,0,22911,2,4,4,"244",2,4,5,"245"
4715,138,3,710,0,8051,1,3,3,"133",1,4,4,"144"
4716,341.85,10,130,0,19067,4,4,4,"444",4,3,4,"434"
4717,84.5,2,934,0,21403,1,2,2,"122",1,3,3,"133"
4718,29,1,49,0,20175,5,1,1,"511",5,1,1,"511"
4719,94,2,258,0,22030,3,2,2,"322",3,2,3,"323"
4720,512,18,2,0,22015,5,5,4,"554",5,4,1,"541"
4721,2857.7,93,97,0,21701,4,5,5,"455",4,5,5,"455"
4722,2151.35,37,205,0,22181,4,5,5,"455",4,5,5,"455"
4723,95,3,32,0,19446,5,3,2,"532",5,1,4,"514"
4724,178,2,320,0,19130,2,2,3,"223",2,2,5,"225"
4725,268,4,284,0,20901,2,3,4,"234",2,3,5,"235"
4726,148,2,701,0,19114,1,2,3,"123",1,3,5,"135"
4727,42,1,287,0,21236,2,1,1,"211",2,1,3,"213"
4728,68.9,3,244,0,18901,3,3,2,"332",3,3,1,"331"
4729,134,4,651,0,21117,1,3,3,"133",1,5,1,"151"
4730,189,1,322,0,20895,2,1,3,"213",2,1,5,"215"
4731,54,2,41,0,21401,5,2,1,"521",5,1,3,"513"
4732,1490.15,43,79,0,19046,4,5,5,"455",4,5,4,"454"
4733,39,1,352,0,8057,2,1,1,"211",2,1,3,"213"
4734,197.95,3,561,0,22207,2,3,3,"233",2,3,5,"235"
4735,375.75,7,370,0,20190,2,4,4,"244",2,4,5,"245"
4736,286.5,10,51,0,8043,5,4,4,"544",5,3,2,"532"
4737,168.9,6,48,0,8534,5,4,3,"543",5,2,3,"523"
4738,95,2,11,0,21131,5,2,2,"522",5,1,4,"514"
4739,407,4,130,0,20853,4,3,4,"434",4,2,5,"425"
4740,64.9,2,787,0,21075,1,2,2,"122",1,3,2,"132"
4741,361.9,7,240,0,20910,3,4,4,"344",3,4,4,"344"
4742,103,2,678,0,20190,1,2,2,"122",1,3,4,"134"
4743,555.85,19,339,0,21163,2,5,5,"255",2,5,4,"254"
4744,157.7,6,100,1,22066,4,4,3,"443",4,3,1,"431"
4745,113,3,271,0,22701,3,3,2,"332",3,3,2,"332"
4746,199.8,4,78,0,22306,4,3,3,"433",4,2,4,"424"
4747,74.5,3,400,0,21015,2,3,2,"232",2,3,1,"231"
4748,33,1,707,0,21157,1,1,1,"111",1,2,2,"122"
4749,32.9,3,20,0,21401,5,3,1,"531",5,1,2,"512"
4750,1420.05,62,39,1,22602,5,5,5,"555",5,5,3,"553"
4751,101,3,594,0,22124,1,3,2,"132",1,4,3,"143"
4752,69.95,2,560,0,21236,2,2,2,"222",2,2,3,"223"
4753,3638.84,91,8,1,23185,5,5,5,"555",5,5,5,"555"
4754,57,3,684,0,20175,1,3,1,"131",1,4,1,"141"
4755,148,2,161,0,19067,4,2,3,"423",4,1,5,"415"
4756,677,11,560,0,20814,2,4,5,"245",2,5,4,"254"
4757,162.85,7,219,0,8234,3,4,3,"343",3,4,1,"341"
4758,70,2,657,0,23233,1,2,2,"122",1,3,3,"133"
4759,63,2,502,0,19446,2,2,2,"222",2,2,3,"223"
4760,39.5,1,616,0,21014,1,1,1,"111",1,2,3,"123"
4761,25,1,85,0,20724,4,1,1,"411",4,1,1,"411"
4762,528.9,26,9,0,22611,5,5,4,"554",5,5,1,"551"
4763,22.5,1,210,0,23229,3,1,1,"311",3,1,1,"311"
4764,133,3,202,0,20833,4,3,3,"433",4,2,2,"422"
4765,568,2,186,0,18901,4,2,5,"425",4,1,5,"415"
4766,49,1,264,0,22206,3,1,1,"311",3,1,4,"314"
4767,78,1,464,0,20895,2,1,2,"212",2,1,5,"215"
4768,38.95,2,674,0,22015,1,2,1,"121",1,3,1,"131"
4769,65.5,3,13,0,20878,5,3,2,"532",5,1,4,"514"
4770,84.95,3,625,0,22039,1,3,2,"132",1,4,2,"142"
4771,150.5,5,353,0,8004,2,3,3,"233",2,4,1,"241"
4772,45,2,306,0,18901,2,2,1,"221",2,2,2,"222"
4773,120,5,273,0,22701,3,3,3,"333",3,3,2,"332"
4774,58.85,4,11,0,8005,5,3,2,"532",5,2,1,"521"
4775,1201.85,19,29,0,8550,5,5,5,"555",5,4,5,"545"
4776,346.9,13,91,1,20817,4,5,4,"454",4,4,1,"441"
4777,215.3,8,16,0,8225,5,4,3,"543",5,3,1,"531"
4778,64.45,2,466,0,21044,2,2,2,"222",2,2,3,"223"
4779,74,2,930,0,20878,1,2,2,"122",1,3,3,"133"
4780,640.4,15,14,0,20187,5,5,5,"555",5,4,2,"542"
4781,182,2,620,0,8226,1,2,3,"123",1,3,5,"135"
4782,39,1,665,1,23233,1,1,1,"111",1,2,2,"122"
4783,98,2,300,0,22314,2,2,2,"222",2,2,4,"224"
4784,53,2,883,0,20877,1,2,1,"121",1,3,2,"132"
4785,709.95,9,635,0,19087,1,4,5,"145",1,5,5,"155"
4786,24.95,1,756,0,19119,1,1,1,"111",1,2,1,"121"
4787,426.45,10,280,0,22309,2,4,4,"244",2,5,3,"253"
4788,39,1,874,0,23233,1,1,1,"111",1,2,2,"122"
4789,202,4,272,0,22039,3,3,3,"333",3,3,4,"334"
4790,142.5,3,273,1,21015,3,3,3,"333",3,3,3,"333"
4791,693.85,16,8,0,8816,5,5,5,"555",5,4,2,"542"
4792,39.5,1,741,0,19047,1,1,1,"111",1,2,3,"123"
4793,278.5,9,243,1,21218,3,4,4,"344",3,4,3,"343"
4794,231.7,8,59,0,19020,5,4,3,"543",5,3,1,"531"
4795,173,2,316,0,21090,2,2,3,"223",2,2,5,"225"
4796,840.9,13,178,1,20854,4,5,5,"455",4,4,5,"445"
4797,69,1,226,0,8080,3,1,2,"312",3,1,4,"314"
4798,239.3,10,261,0,8033,3,4,4,"344",3,5,1,"351"
4799,94.95,3,507,0,22151,2,3,2,"232",2,3,2,"232"
4800,107.5,3,270,0,8226,3,3,2,"332",3,3,2,"332"
4801,134.75,4,226,0,20854,3,3,3,"333",3,3,3,"333"
4802,363.7,12,153,0,22003,4,4,4,"444",4,4,1,"441"
4803,37.95,2,639,1,21032,1,2,1,"121",1,3,1,"131"
4804,42,1,259,0,20817,3,1,1,"311",3,1,3,"313"
4805,371.9,12,5,0,22554,5,4,4,"544",5,3,3,"533"
4806,133,2,639,0,18966,1,2,3,"123",1,3,5,"135"
4807,158,3,515,1,22066,2,3,3,"233",2,3,4,"234"
4808,127.9,4,616,0,20170,1,3,3,"133",1,5,1,"151"
4809,54,2,123,1,24060,4,2,1,"421",4,1,3,"413"
4810,196,5,289,0,22309,2,3,3,"233",2,4,3,"243"
4811,39,1,267,0,19115,3,1,1,"311",3,1,2,"312"
4812,708.3,27,14,1,8619,5,5,5,"555",5,5,1,"551"
4813,104,2,577,0,20770,1,2,2,"122",1,3,4,"134"
4814,303,8,43,0,20147,5,4,4,"544",5,3,2,"532"
4815,109.95,2,26,0,23185,5,2,2,"522",5,1,5,"515"
4816,171,6,137,1,23113,4,4,3,"443",4,3,1,"431"
4817,464.25,10,114,1,8053,4,4,4,"444",4,3,5,"435"
4818,123,3,26,0,23185,5,3,3,"533",5,1,5,"515"
4819,1908.95,8,30,0,21093,5,4,5,"545",5,3,5,"535"
4820,113,3,405,0,22601,2,3,2,"232",2,3,3,"233"
4821,186,5,273,0,8724,3,3,3,"333",3,3,4,"334"
4822,854.45,18,12,1,19096,5,5,5,"555",5,4,4,"544"
4823,493.65,13,113,1,24060,4,5,4,"454",4,4,2,"442"
4824,121.95,2,306,0,21015,2,2,3,"223",2,2,5,"225"
4825,25,1,650,0,22152,1,1,1,"111",1,2,1,"121"
4826,179,1,557,0,19446,2,1,3,"213",2,1,5,"215"
4827,69,1,341,0,8085,2,1,2,"212",2,1,4,"214"
4828,132.5,3,618,0,22901,1,3,3,"133",1,4,4,"144"
4829,88.95,2,600,0,21131,1,2,2,"122",1,3,4,"134"
4830,998.25,31,2,1,19006,5,5,5,"555",5,5,1,"551"
4831,594.5,14,270,1,20906,3,5,5,"355",3,5,3,"353"
4832,109,3,110,0,8554,4,3,2,"432",4,2,2,"422"
4833,347,10,66,0,20832,4,4,4,"444",4,3,4,"434"
4834,3712.7,70,119,1,21737,4,5,5,"455",4,5,5,"455"
4835,309,5,249,0,19038,3,3,4,"334",3,3,5,"335"
4836,211,5,315,1,19446,2,3,3,"233",2,4,3,"243"
4837,34,1,255,0,20901,3,1,1,"311",3,1,2,"312"
4838,108.5,3,685,0,18966,1,3,2,"132",1,4,3,"143"
4839,74.45,2,271,0,21234,3,2,2,"322",3,2,3,"323"
4840,122,8,424,0,23185,2,4,3,"243",2,5,1,"251"
4841,2404.35,39,34,1,21108,5,5,5,"555",5,5,5,"555"
4842,305.35,11,415,0,22180,2,4,4,"244",2,5,1,"251"
4843,257.95,5,302,0,18901,2,3,4,"234",2,4,4,"244"
4844,229.2,3,28,0,21122,5,3,3,"533",5,1,5,"515"
4845,159,6,271,0,20008,3,4,3,"343",3,4,1,"341"
4846,187.4,6,88,0,19446,4,4,3,"443",4,3,1,"431"
4847,167.45,5,278,0,20155,2,3,3,"233",2,4,2,"242"
4848,16,1,223,1,20832,3,1,1,"311",3,1,1,"311"
4849,383.45,8,423,0,22043,2,4,4,"244",2,5,2,"252"
4850,18,1,521,0,22207,2,1,1,"211",2,1,1,"211"
4851,125,5,265,0,23229,3,3,3,"333",3,3,2,"332"
4852,119,3,643,0,19067,1,3,2,"132",1,4,4,"144"
4853,73,3,8,1,20110,5,3,2,"532",5,1,4,"514"
4854,88,2,266,0,20132,3,2,2,"322",3,2,3,"323"
4855,49.5,1,950,0,8075,1,1,1,"111",1,2,4,"124"
4856,2132.8,56,126,1,8215,4,5,5,"455",4,5,5,"455"
4857,157,5,137,0,22039,4,3,3,"433",4,2,3,"423"
4858,2428.5,49,19,1,21030,5,5,5,"555",5,5,5,"555"
4859,29,1,133,0,21030,4,1,1,"411",4,1,1,"411"
4860,1667.95,37,6,1,19006,5,5,5,"555",5,5,3,"553"
4861,68,2,646,0,20194,1,2,2,"122",1,3,3,"133"
4862,1179.75,22,122,0,20906,4,5,5,"455",4,5,3,"453"
4863,61.5,2,265,0,21771,3,2,2,"322",3,2,2,"322"
4864,39.5,2,284,0,8753,2,2,1,"221",2,2,1,"221"
4865,178.95,7,8,0,19067,5,4,3,"543",5,2,3,"523"
4866,185.85,5,203,0,8098,4,3,3,"433",4,2,4,"424"
4867,148.4,4,432,0,20024,2,3,3,"233",2,3,4,"234"
4868,75.5,4,271,0,22611,3,3,2,"332",3,3,1,"331"
4869,88,1,644,0,22044,1,1,2,"112",1,2,5,"125"
4870,79,3,951,0,21234,1,3,2,"132",1,4,2,"142"
4871,828,26,26,1,19006,5,5,5,"555",5,5,1,"551"
4872,219.45,8,405,0,21117,2,4,3,"243",2,5,1,"251"
4873,35,1,683,0,8742,1,1,1,"111",1,2,2,"122"
4874,191,4,265,0,8088,3,3,3,"333",3,3,4,"334"
4875,1057.8,77,28,0,22309,5,5,5,"555",5,5,2,"552"
4876,5293.5,56,29,0,8691,5,5,5,"555",5,5,5,"555"
4877,39.5,2,353,1,21227,2,2,1,"221",2,2,1,"221"
4878,162.15,8,679,0,20904,1,4,3,"143",1,5,2,"152"
4879,111,2,546,0,8204,2,2,2,"222",2,2,5,"225"
4880,125,1,350,0,22102,2,1,3,"213",2,1,5,"215"
4881,1141.45,19,28,1,8302,5,5,5,"555",5,4,5,"545"
4882,133,3,306,0,19083,2,3,3,"233",2,3,3,"233"
4883,280.4,7,285,0,20854,2,4,4,"244",2,4,4,"244"
4884,233,6,289,0,22066,2,4,3,"243",2,4,3,"243"
4885,20,1,141,0,20109,4,1,1,"411",4,1,1,"411"
4886,158,2,4,1,19103,5,2,3,"523",5,1,5,"515"
4887,1283.9,38,51,0,20815,5,5,5,"555",5,5,2,"552"
4888,105,1,270,0,22039,3,1,2,"312",3,1,5,"315"
4889,27.5,1,409,0,20120,2,1,1,"211",2,1,2,"212"
4890,100,2,644,0,22030,1,2,2,"122",1,3,4,"134"
4891,2102.65,48,5,1,8043,5,5,5,"555",5,5,4,"554"
4892,162,3,261,0,20910,3,3,3,"333",3,3,3,"333"
4893,347.85,11,352,0,8505,2,4,4,"244",2,5,2,"252"
4894,200,5,231,0,20112,3,3,3,"333",3,3,4,"334"
4895,3403.45,89,30,1,21093,5,5,5,"555",5,5,5,"555"
4896,1703,44,86,0,22003,4,5,5,"455",4,5,4,"454"
4897,178,3,271,0,20015,3,3,3,"333",3,3,4,"334"
4898,277.95,3,311,0,8244,2,3,4,"234",2,3,5,"235"
4899,277.9,6,234,1,8724,3,4,4,"344",3,4,3,"343"
4900,49,1,198,0,8080,4,1,1,"411",4,1,3,"413"
4901,85.85,5,292,0,20155,2,3,2,"232",2,4,1,"241"
4902,852.4,24,136,0,22911,4,5,5,"455",4,5,2,"452"
4903,29.5,1,924,0,8215,1,1,1,"111",1,2,2,"122"
4904,238.5,6,14,1,21029,5,4,3,"543",5,2,4,"524"
4905,150,3,663,0,8753,1,3,3,"133",1,4,4,"144"
4906,116.5,2,751,0,8244,1,2,2,"122",1,3,4,"134"
4907,329,7,580,0,8037,1,4,4,"144",1,5,4,"154"
4908,1936.5,42,37,1,22066,5,5,5,"555",5,5,4,"554"
4909,255,13,144,0,22031,4,5,4,"454",4,4,1,"441"
4910,100,2,215,0,8234,3,2,2,"322",3,2,4,"324"
4911,803.95,21,177,0,8033,4,5,5,"455",4,5,1,"451"
4912,44,1,700,0,20912,1,1,1,"111",1,2,3,"123"
4913,150,4,754,0,20171,1,3,3,"133",1,5,2,"152"
4914,97,3,138,1,8003,4,3,2,"432",4,2,1,"421"
4915,228,2,262,1,22204,3,2,3,"323",3,2,5,"325"
4916,73,2,268,0,22003,3,2,2,"322",3,2,2,"322"
4917,2062,16,262,0,8540,3,5,5,"355",3,5,5,"355"
4918,144.95,3,215,0,22201,3,3,3,"333",3,3,3,"333"
4919,673.7,20,6,0,22302,5,5,5,"555",5,4,2,"542"
4920,25,1,189,0,20002,4,1,1,"411",4,1,1,"411"
4921,95,2,210,0,21401,3,2,2,"322",3,2,3,"323"
4922,86,2,299,0,22630,2,2,2,"222",2,2,4,"224"
4923,163,2,281,0,22207,2,2,3,"223",2,2,5,"225"
4924,152,5,9,0,20878,5,3,3,"533",5,2,3,"523"
4925,103,2,265,0,20151,3,2,2,"322",3,2,4,"324"
4926,88,2,697,0,23233,1,2,2,"122",1,3,4,"134"
4927,846.3,22,191,1,22407,4,5,5,"455",4,5,2,"452"
4928,104.5,3,226,0,19152,3,3,2,"332",3,3,2,"332"
4929,88.85,5,245,0,19087,3,3,2,"332",3,3,1,"331"
4930,103,2,273,0,22630,3,2,2,"322",3,2,4,"324"
4931,827.95,14,115,0,8724,4,5,5,"455",4,4,5,"445"
4932,222.35,7,23,0,21236,5,4,3,"543",5,2,4,"524"
4933,1172.8,28,58,0,22903,5,5,5,"555",5,5,2,"552"
4934,200.8,9,23,1,22311,5,4,3,"543",5,3,1,"531"
4935,24,1,641,0,18966,1,1,1,"111",1,2,1,"121"
4936,229.95,8,74,1,24060,4,4,3,"443",4,3,2,"432"
4937,115,1,862,0,8096,1,1,2,"112",1,2,5,"125"
4938,59,1,649,0,20816,1,1,2,"112",1,2,4,"124"
4939,308,7,880,0,21157,1,4,4,"144",1,5,4,"154"
4940,65.5,2,340,0,21093,2,2,2,"222",2,2,3,"223"
4941,545.5,14,212,0,22405,3,5,5,"355",3,5,2,"352"
4942,73,2,614,0,8527,1,2,2,"122",1,3,3,"133"
4943,1298.5,27,123,1,20015,4,5,5,"455",4,5,3,"453"
4944,44,1,592,0,22901,1,1,1,"111",1,2,3,"123"
4945,408.5,8,477,0,20194,2,4,4,"244",2,5,2,"252"
4946,54,3,669,0,20147,1,3,1,"131",1,4,1,"141"
4947,380.5,8,464,0,20854,2,4,4,"244",2,5,2,"252"
4948,44.95,1,466,0,21136,2,1,1,"211",2,1,3,"213"
4949,29.95,1,324,0,19010,2,1,1,"211",2,1,2,"212"
4950,57,3,570,0,19154,2,3,1,"231",2,3,1,"231"
4951,50,2,28,0,22205,5,2,1,"521",5,1,3,"513"
4952,73,2,328,1,8701,2,2,2,"222",2,2,3,"223"
4953,167.9,4,24,0,21044,5,3,3,"533",5,2,3,"523"
4954,70,2,211,0,8005,3,2,2,"322",3,2,2,"322"
4955,39.5,2,20,0,21030,5,2,1,"521",5,1,2,"512"
4956,59,1,628,0,21015,1,1,2,"112",1,2,4,"124"
4957,645.05,22,57,0,8087,5,5,5,"555",5,4,2,"542"
4958,42.5,1,32,0,20910,5,1,1,"511",5,1,2,"512"
4959,253.8,7,68,0,20817,4,4,4,"444",4,3,2,"432"
4960,79,4,372,0,21234,2,3,2,"232",2,3,1,"231"
4961,15,1,7,0,8757,5,1,1,"511",5,1,1,"511"
4962,340.68,13,15,0,20723,5,5,4,"554",5,3,3,"533"
4963,104,2,139,0,22401,4,2,2,"422",4,1,4,"414"
4964,143,4,102,0,8759,4,3,3,"433",4,2,3,"423"
4965,226.55,9,254,1,8755,3,4,3,"343",3,4,2,"342"
4966,1491.15,39,19,1,22192,5,5,5,"555",5,5,3,"553"
4967,503.5,15,27,0,19002,5,5,4,"554",5,4,1,"541"
4968,939.8,16,82,0,19046,4,5,5,"455",4,4,5,"445"
4969,42.95,2,262,0,8234,3,2,1,"321",3,2,1,"321"
4970,588.4,12,137,0,23233,4,4,5,"445",4,4,3,"443"
4971,79.35,5,249,0,22182,3,3,2,"332",3,3,1,"331"
4972,491.8,12,179,0,20882,4,4,4,"444",4,4,2,"442"
4973,1715.3,38,66,0,19119,4,5,5,"455",4,5,4,"454"
4974,344,7,306,0,22304,2,4,4,"244",2,4,5,"245"
4975,39,1,265,0,8540,3,1,1,"311",3,1,3,"313"
4976,89,2,283,0,21227,2,2,2,"222",2,2,4,"224"
4977,19.5,1,45,0,20816,5,1,1,"511",5,1,1,"511"
4978,32.95,2,139,0,22150,4,2,1,"421",4,1,2,"412"
4979,185.8,6,216,0,20147,3,4,3,"343",3,4,1,"341"
4980,218.95,5,19,0,21032,5,3,3,"533",5,2,4,"524"
4981,37.75,3,139,0,22015,4,3,1,"431",4,2,1,"421"
4982,952.25,27,100,0,22309,4,5,5,"455",4,5,2,"452"
4983,143.5,5,28,0,21234,5,3,3,"533",5,2,2,"522"
4984,59,2,319,1,20015,2,2,2,"222",2,2,3,"223"
4985,42.5,3,17,0,8540,5,3,1,"531",5,1,2,"512"
4986,330.95,7,145,0,21046,4,4,4,"444",4,3,3,"433"
4987,54.9,2,664,0,19149,1,2,1,"121",1,3,2,"132"
4988,74.5,3,378,0,21061,2,3,2,"232",2,3,1,"231"
4989,254.4,9,17,0,20165,5,4,4,"544",5,3,2,"532"
4990,243,7,40,1,8087,5,4,4,"544",5,2,4,"524"
4991,44,1,312,0,8204,2,1,1,"211",2,1,3,"213"
4992,137.95,3,279,0,20715,2,3,3,"233",2,3,3,"233"
4993,803.9,16,119,1,19103,4,5,5,"455",4,4,5,"445"
4994,403,11,126,0,21122,4,4,4,"444",4,4,1,"441"
4995,226.5,6,153,0,8033,4,4,3,"443",4,3,1,"431"
4996,147.95,5,408,0,21286,2,3,3,"233",2,4,1,"241"
4997,68.5,2,640,0,8540,1,2,2,"122",1,3,3,"133"
4998,497.3,18,10,0,20814,5,5,4,"554",5,4,1,"541"
4999,1408.75,26,250,1,8055,3,5,5,"355",3,5,5,"355"
5000,34,1,27,0,8055,5,1,1,"511",5,1,2,"512"
5001,118.5,2,282,0,21286,2,2,2,"222",2,2,5,"225"
5002,433.5,5,56,0,19087,5,3,4,"534",5,2,5,"525"
5003,49,1,18,0,20882,5,1,1,"511",5,1,3,"513"
5004,49.95,1,228,0,8204,3,1,1,"311",3,1,4,"314"
5005,266.6,12,172,0,18901,4,4,4,"444",4,4,1,"441"
5006,124.95,4,599,0,23185,1,3,3,"133",1,5,1,"151"
5007,59,1,281,0,21133,2,1,2,"212",2,1,4,"214"
5008,222,5,62,0,20910,5,3,3,"533",5,2,4,"524"
5009,29,1,266,0,8731,3,1,1,"311",3,1,1,"311"
5010,98,2,703,0,8077,1,2,2,"122",1,3,4,"134"
5011,212.5,8,10,0,21774,5,4,3,"543",5,3,1,"531"
5012,598.75,16,141,1,22180,4,5,5,"455",4,4,3,"443"
5013,55,1,265,0,20814,3,1,1,"311",3,1,4,"314"
5014,708.95,13,5,1,20854,5,5,5,"555",5,3,5,"535"
5015,85,4,769,0,22601,1,3,2,"132",1,5,1,"151"
5016,237.4,6,366,1,20855,2,4,3,"243",2,4,3,"243"
5017,1191.9,30,15,1,22180,5,5,5,"555",5,5,2,"552"
5018,111.95,4,784,1,21114,1,3,2,"132",1,5,1,"151"
5019,130,2,595,0,20037,1,2,3,"123",1,3,5,"135"
5020,474,9,301,1,8648,2,4,4,"244",2,5,3,"253"
5021,22.5,1,741,0,8540,1,1,1,"111",1,2,1,"121"
5022,918.7,14,282,0,21212,2,5,5,"255",2,5,5,"255"
5023,441.95,6,110,0,8012,4,4,4,"444",4,3,5,"435"
5024,835.05,20,48,0,19067,5,5,5,"555",5,4,4,"544"
5025,131.5,3,290,0,21075,2,3,3,"233",2,3,3,"233"
5026,982,25,97,1,8527,4,5,5,"455",4,5,2,"452"
5027,20,1,808,0,21146,1,1,1,"111",1,2,1,"121"
5028,73.5,2,271,0,21228,3,2,2,"322",3,2,2,"322"
5029,56,1,756,0,22043,1,1,1,"111",1,2,4,"124"
5030,215.75,7,733,0,22312,1,4,3,"143",1,5,3,"153"
5031,719.5,20,124,0,22204,4,5,5,"455",4,5,1,"451"
5032,45,2,33,0,21784,5,2,1,"521",5,1,2,"512"
5033,34,1,191,0,22101,4,1,1,"411",4,1,2,"412"
5034,89,7,39,0,8003,5,4,2,"542",5,2,1,"521"
5035,1279.55,28,12,0,22102,5,5,5,"555",5,5,2,"552"
5036,2163.95,58,15,0,20878,5,5,5,"555",5,5,4,"554"
5037,286.45,10,37,0,22043,5,4,4,"544",5,3,2,"532"
5038,150,4,223,0,20814,3,3,3,"333",3,3,3,"333"
5039,1077.4,31,91,1,21401,4,5,5,"455",4,5,3,"453"
5040,99,2,271,1,20906,3,2,2,"322",3,2,4,"324"
5041,824.4,18,481,0,22301,2,5,5,"255",2,5,5,"255"
5042,168.9,6,24,0,21074,5,4,3,"543",5,2,3,"523"
5043,17,1,258,0,8234,3,1,1,"311",3,1,1,"311"
5044,101.9,2,783,0,22101,1,2,2,"122",1,3,4,"134"
5045,158.45,5,671,0,20906,1,3,3,"133",1,5,2,"152"
5046,197,3,624,0,21286,1,3,3,"133",1,4,5,"145"
5047,71,3,929,0,21122,1,3,2,"132",1,4,2,"142"
5048,98.5,3,269,0,20850,3,3,2,"332",3,3,1,"331"
5049,1607.6,49,41,0,18901,5,5,5,"555",5,5,3,"553"
5050,86,3,263,1,21403,3,3,2,"332",3,3,1,"331"
5051,59,1,348,0,8080,2,1,2,"212",2,1,4,"214"
5052,73,2,260,0,21093,3,2,2,"322",3,2,2,"322"
5053,45,1,139,1,19147,4,1,1,"411",4,1,2,"412"
5054,199.5,6,263,0,18901,3,4,3,"343",3,4,1,"341"
5055,45,1,266,1,20164,3,1,1,"311",3,1,3,"313"
5056,490.5,9,261,0,21403,3,4,4,"344",3,4,5,"345"
5057,34,3,182,0,21093,4,3,1,"431",4,2,1,"421"
5058,287.45,10,283,0,21157,2,4,4,"244",2,5,1,"251"
5059,391.95,5,232,0,19106,3,3,4,"334",3,3,5,"335"
5060,930.65,24,168,0,20007,4,5,5,"455",4,5,2,"452"
5061,149.75,6,785,0,20815,1,4,3,"143",1,5,2,"152"
5062,96.5,2,691,0,7728,1,2,2,"122",1,3,4,"134"
5063,38,1,653,0,21702,1,1,1,"111",1,2,2,"122"
5064,89,1,254,0,20901,3,1,2,"312",3,1,5,"315"
5065,98,2,724,0,22701,1,2,2,"122",1,3,4,"134"
5066,191,2,94,0,22041,4,2,3,"423",4,1,5,"415"
5067,253,10,3,0,20194,5,4,4,"544",5,3,2,"532"
5068,246.85,7,240,0,20783,3,4,4,"344",3,4,2,"342"
5069,236,5,293,0,22101,2,3,3,"233",2,4,3,"243"
5070,298.9,9,219,0,19446,3,4,4,"344",3,4,3,"343"
5071,79,4,19,0,19083,5,3,2,"532",5,2,1,"521"
5072,310.7,11,262,0,21784,3,4,4,"344",3,5,1,"351"
5073,592,13,198,0,21401,4,5,5,"455",4,4,3,"443"
5074,211.9,5,7,1,8691,5,3,3,"533",5,2,4,"524"
5075,628.75,16,273,1,19020,3,5,5,"355",3,5,3,"353"
5076,39.5,2,3,0,20854,5,2,1,"521",5,1,2,"512"
5077,118,4,259,0,22901,3,3,2,"332",3,3,2,"332"
5078,655.85,24,77,0,19027,4,5,5,"455",4,5,1,"451"
5079,136.8,5,12,0,8033,5,3,3,"533",5,2,2,"522"
5080,172.5,3,114,0,22032,4,3,3,"433",4,2,3,"423"
5081,257,3,215,0,20708,3,3,4,"334",3,3,5,"335"
5082,25,1,265,0,20121,3,1,1,"311",3,1,1,"311"
5083,144.65,2,267,1,20121,3,2,3,"323",3,2,5,"325"
5084,926.15,17,25,1,20832,5,5,5,"555",5,4,4,"544"
5085,44,1,633,0,20878,1,1,1,"111",1,2,3,"123"
5086,1114.5,27,53,1,22182,5,5,5,"555",5,5,2,"552"
5087,164.45,5,272,0,23113,3,3,3,"333",3,3,3,"333"
5088,523.45,15,24,0,20132,5,5,4,"554",5,4,1,"541"
5089,122,3,4,0,8087,5,3,3,"533",5,1,5,"515"
5090,981.05,27,432,1,23229,2,5,5,"255",2,5,5,"255"
5091,719.45,12,80,1,20136,4,4,5,"445",4,4,4,"444"
5092,1150.3,21,161,1,20874,4,5,5,"455",4,5,3,"453"
5093,48.5,2,73,0,22046,4,2,1,"421",4,1,3,"413"
5094,802.75,18,12,1,8520,5,5,5,"555",5,4,3,"543"
5095,69,2,37,1,23229,5,2,2,"522",5,1,4,"514"
5096,79,3,883,0,8002,1,3,2,"132",1,4,2,"142"
5097,835.5,20,370,1,22182,2,5,5,"255",2,5,5,"255"
5098,696.5,21,66,1,20777,4,5,5,"455",4,5,1,"451"
5099,8342.9,257,12,1,21228,5,5,5,"555",5,5,5,"555"
5100,49,1,678,0,22206,1,1,1,"111",1,2,4,"124"
5101,101,5,557,0,20707,2,3,2,"232",2,4,1,"241"
5102,24,1,49,0,23233,5,1,1,"511",5,1,1,"511"
5103,117,3,714,0,22202,1,3,2,"132",1,4,3,"143"
5104,827.3,23,113,1,20181,4,5,5,"455",4,5,2,"452"
5105,979.95,25,44,0,21771,5,5,5,"555",5,4,5,"545"
5106,171.5,5,260,1,20015,3,3,3,"333",3,3,3,"333"
5107,691.2,20,72,1,21093,4,5,5,"455",4,5,1,"451"
